  2.000000	0.00000000	0.00000000
  2.000000	0.00400200	0.00000000
  2.000000	0.00800400	0.00000000
  2.000000	0.01200600	0.00000000
  2.000000	0.01600800	0.00000000
  2.000000	0.02001001	0.00000000
  2.000000	0.02401201	0.00000000
  2.000000	0.02801401	0.00000000
  2.000000	0.03201601	0.00000000
  2.000000	0.03601801	0.00000000
  2.000000	0.04002001	0.00000000
  2.000000	0.04402201	0.00000000
  2.000000	0.04802401	0.00000000
  2.000000	0.05202601	0.00000000
  2.000000	0.05602801	0.00000000
  2.000000	0.06003002	0.00000000
  2.000000	0.06403202	0.00000000
  2.000000	0.06803402	0.00000000
  2.000000	0.07203602	0.00000000
  2.000000	0.07603802	0.00000000
  2.000000	0.08004002	0.00000000
  2.000000	0.08404202	0.00000000
  2.000000	0.08804402	0.00000000
  2.000000	0.09204602	0.00000000
  2.000000	0.09604802	0.00000000
  2.000000	0.10005003	0.00000000
  2.000000	0.10405203	0.00000000
  2.000000	0.10805403	0.00000000
  2.000000	0.11205603	0.00000000
  2.000000	0.11605803	0.00000000
  2.000000	0.12006003	0.00000000
  2.000000	0.12406203	0.00000000
  2.000000	0.12806403	0.00000000
  2.000000	0.13206603	0.00000000
  2.000000	0.13606803	0.00000000
  2.000000	0.14007004	0.00000000
  2.000000	0.14407204	0.00000000
  2.000000	0.14807404	0.00000000
  2.000000	0.15207604	0.00000000
  2.000000	0.15607804	0.00000000
  2.000000	0.16008004	0.00000000
  2.000000	0.16408204	0.00000000
  2.000000	0.16808404	0.00000000
  2.000000	0.17208604	0.00000000
  2.000000	0.17608804	0.00000000
  2.000000	0.18009005	0.00000000
  2.000000	0.18409205	0.00000000
  2.000000	0.18809405	0.00000000
  2.000000	0.19209605	0.00000000
  2.000000	0.19609805	0.00000000
  2.000000	0.20010005	0.00000000
  2.000000	0.20410205	0.00000000
  2.000000	0.20810405	0.00000000
  2.000000	0.21210605	0.00000000
  2.000000	0.21610805	0.00000000
  2.000000	0.22011006	0.00000000
  2.000000	0.22411206	0.00000000
  2.000000	0.22811406	0.00000000
  2.000000	0.23211606	0.00000000
  2.000000	0.23611806	0.00000000
  2.000000	0.24012006	0.00000000
  2.000000	0.24412206	0.00000000
  2.000000	0.24812406	0.00000000
  2.000000	0.25212606	0.00000000
  2.000000	0.25612806	0.00000000
  2.000000	0.26013007	0.00000000
  2.000000	0.26413207	0.00000000
  2.000000	0.26813407	0.00000000
  2.000000	0.27213607	0.00000000
  2.000000	0.27613807	0.00000000
  2.000000	0.28014007	0.00000000
  2.000000	0.28414207	0.00000000
  2.000000	0.28814407	0.00000000
  2.000000	0.29214607	0.00000000
  2.000000	0.29614807	0.00000000
  2.000000	0.30015008	0.00000000
  2.000000	0.30415208	0.00000000
  2.000000	0.30815408	0.00000000
  2.000000	0.31215608	0.00000000
  2.000000	0.31615808	0.00000000
  2.000000	0.32016008	0.00000000
  2.000000	0.32416208	0.00000000
  2.000000	0.32816408	0.00000000
  2.000000	0.33216608	0.00000000
  2.000000	0.33616808	0.00000000
  2.000000	0.34017009	0.00000000
  2.000000	0.34417209	0.00000000
  2.000000	0.34817409	0.00000000
  2.000000	0.35217609	0.00000000
  2.000000	0.35617809	0.00000000
  2.000000	0.36018009	0.00000000
  2.000000	0.36418209	0.00000000
  2.000000	0.36818409	0.00000000
  2.000000	0.37218609	0.00000000
  2.000000	0.37618809	0.00000000
  2.000000	0.38019010	0.00000000
  2.000000	0.38419210	0.00000000
  2.000000	0.38819410	0.00000000
